antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Elixir Golem'}),"frozenset({'Magic Archer', 'Tornado'})",0.2427520553872782,0.2366940718303764,0.12202509736045,0.5026737967914439,2.123727869076832,1.0,0.06456712492564207,1.5348194469647272,0.6987537993920974,0.3414043583535109,0.34845756484411955,0.5091065510465447
"frozenset({'Elixir Golem', 'Rocket'})",frozenset({'Night Witch'}),0.1293812202509736,0.398096062310688,0.1198615318044136,0.9264214046822737,2.3271302893703636,1.0,0.06835537748554917,8.180421698595595,0.6550354910249692,0.29405520169851357,0.877756913170909,0.6137541806020064
"frozenset({'Elixir Golem', 'Night Witch'})",frozenset({'Rocket'}),0.2198182604932929,0.3089571614019905,0.1198615318044136,0.5452755905511809,1.7648906019100548,1.0,0.051947106018082514,1.5196959394276566,0.5555021614597409,0.29312169312169295,0.3419736316617277,0.46661538631200494
"frozenset({'Rocket', 'Night Witch'})",frozenset({'Elixir Golem'}),0.1635655560363479,0.2427520553872782,0.1198615318044136,0.7328042328042323,3.018735440304066,1.0,0.08015565688602712,2.8340566639961224,0.7995073220018637,0.4184290030211477,0.6471489040060463,0.6132826868120982
"frozenset({'Elixir Golem', 'Skeletons'})",frozenset({'Night Witch'}),0.1709216789268715,0.398096062310688,0.1579402855906534,0.9240506329113924,2.3211750137589435,1.0,0.08989703824633416,7.925068512909279,0.6865258672462607,0.38421052631578956,0.8738181255630683,0.6603948816730876
"frozenset({'Elixir Golem', 'Night Witch'})",frozenset({'Skeletons'}),0.2198182604932929,0.5097360450021635,0.1579402855906534,0.7185039370078742,1.4095607796478755,1.0,0.045890994867546955,1.7416369869853223,0.3724249538440502,0.27630582891748684,0.42582753612109203,0.51417556782482
"frozenset({'Skeletons', 'Night Witch'})",frozenset({'Elixir Golem'}),0.2146257031588057,0.2427520553872782,0.1579402855906534,0.7358870967741936,3.0314350813639246,1.0,0.10583945500991347,2.8671372559382453,0.8532533303143516,0.5274566473988441,0.6512200460829495,0.6932554913460987
frozenset({'Elixir Golem'}),"frozenset({'Skeletons', 'Night Witch'})",0.2427520553872782,0.2146257031588057,0.1579402855906534,0.6506238859180037,3.0314350813639246,1.0,0.10583945500991347,2.2479335741219906,0.8849455968688846,0.5274566473988441,0.5551469974416015,0.6932554913460987
"frozenset({'Elixir Golem', 'The Log'})",frozenset({'Night Witch'}),0.1769796624837732,0.398096062310688,0.1657291215923842,0.9364303178484108,2.3522722440735624,1.0,0.0952742148485195,9.468411942881877,0.6984993122534202,0.4048625792811838,0.8943856682585747,0.6763673328372488
"frozenset({'Elixir Golem', 'Night Witch'})",frozenset({'The Log'}),0.2198182604932929,0.5668541756815232,0.1657291215923842,0.7539370078740157,1.3300369657991225,1.0,0.04112422274071233,1.7603046300302898,0.31805563399555997,0.2668989547038327,0.43191650868816217,0.5231517100438781
"frozenset({'The Log', 'Night Witch'})",frozenset({'Elixir Golem'}),0.237559498052791,0.2427520553872782,0.1657291215923842,0.6976320582877958,2.8738461438557867,1.0,0.10806106516329908,2.5043922987493015,0.8551936293613653,0.5268225584594222,0.6007015352589121,0.6901707528515628
frozenset({'Elixir Golem'}),"frozenset({'The Log', 'Night Witch'})",0.2427520553872782,0.237559498052791,0.1657291215923842,0.6827094474153297,2.8738461438557867,1.0,0.10806106516329908,2.402972593215641,0.8610578142484148,0.5268225584594222,0.5838487701344081,0.6901707528515628
"frozenset({'Elixir Golem', 'Tornado'})",frozenset({'Night Witch'}),0.2228472522717438,0.398096062310688,0.2072695802682821,0.9300970873786408,2.336363444491347,1.0,0.11855496664214438,8.61057021972211,0.735999972102236,0.5010460251046025,0.8838636728483384,0.7253746306458422
"frozenset({'Elixir Golem', 'Night Witch'})",frozenset({'Tornado'}),0.2198182604932929,0.6603202077022934,0.2072695802682821,0.9429133858267718,1.4279638497022735,1.0,0.062119140842594095,5.950252913352941,0.3841440327359759,0.3080385852090032,0.8319399167460758,0.6284029576578157
"frozenset({'Tornado', 'Night Witch'})",frozenset({'Elixir Golem'}),0.3474686282994375,0.2427520553872782,0.2072695802682821,0.5965130759651307,2.4572936159633105,1.0,0.12292085656599547,1.8767595664321468,0.9088424713289733,0.5412429378531074,0.4671666963173812,0.7251727590164334
frozenset({'Elixir Golem'}),"frozenset({'Tornado', 'Night Witch'})",0.2427520553872782,0.3474686282994375,0.2072695802682821,0.8538324420677361,2.45729361596331,1.0,0.12292085656599547,4.464269506390432,0.7831625410080525,0.5412429378531074,0.7759991867496937,0.7251727590164334
frozenset({'Night Witch'}),"frozenset({'Elixir Golem', 'Tornado'})",0.398096062310688,0.2228472522717438,0.2072695802682821,0.5206521739130434,2.336363444491347,1.0,0.11855496664214438,1.6212710383446614,0.9502918403275455,0.5010460251046025,0.3831999854749685,0.7253746306458422
"frozenset({'Elixir Golem', 'Rocket'})",frozenset({'Skeletons'}),0.1293812202509736,0.5097360450021635,0.1103418433578537,0.8528428093645483,1.6731067338212828,1.0,0.0443915718495686,3.3315664214625653,0.4620960511441156,0.20867430441898516,0.6998408935935314,0.5346557000982334
"frozenset({'Elixir Golem', 'Skeletons'})",frozenset({'Rocket'}),0.1709216789268715,0.3089571614019905,0.1103418433578537,0.6455696202531643,2.0895117540687154,1.0,0.05753436661454507,1.9497280089015256,0.6289144050104382,0.2985948477751755,0.4871079476550174,0.5013562386980106
"frozenset({'Rocket', 'Skeletons'})",frozenset({'Elixir Golem'}),0.2016443098225876,0.2427520553872782,0.1103418433578537,0.5472103004291844,2.2541943035505265,1.0,0.06139227269127143,1.672405413220513,0.6969105691056909,0.3303108808290154,0.4020588595953401,0.5008778774873194
"frozenset({'Elixir Golem', 'Rocket'})",frozenset({'The Log'}),0.1293812202509736,0.5668541756815232,0.1159671138035482,0.8963210702341133,1.5812198422221648,1.0,0.042626828849512965,4.177761337781423,0.4222018634461882,0.19985085756897827,0.7606373559550809,0.5504506114529345
"frozenset({'Elixir Golem', 'The Log'})",frozenset({'Rocket'}),0.1769796624837732,0.3089571614019905,0.1159671138035482,0.6552567237163813,2.1208659502920972,1.0,0.06128797965667928,2.0045143332381974,0.6421402451465071,0.3134502923976607,0.5011260416459344,0.5153034318862018
"frozenset({'Elixir Golem', 'Rocket'})",frozenset({'Tornado'}),0.1293812202509736,0.6603202077022934,0.1246213760276936,0.9632107023411369,1.458702446337069,1.0,0.039188341798794546,9.233114354273976,0.36119049591340824,0.18737800910865315,0.8916941823062006,0.5759697024156536
"frozenset({'Elixir Golem', 'Tornado'})",frozenset({'Rocket'}),0.2228472522717438,0.3089571614019905,0.1246213760276936,0.5592233009708737,1.8100350819939623,1.0,0.05577112153958237,1.5677844135593604,0.5758514291017074,0.3060573857598299,0.3621572000899744,0.48129232275434436
frozenset({'Elixir Golem'}),"frozenset({'Rocket', 'Tornado'})",0.2427520553872782,0.260060579835569,0.1246213760276936,0.5133689839572192,1.9740361429702722,1.0,0.061491135747401865,1.5205348524258084,0.6516011904761903,0.3295194508009152,0.3423366794883822,0.4962851575360139
"frozenset({'Elixir Golem', 'Skeletons'})",frozenset({'The Log'}),0.1709216789268715,0.5668541756815232,0.1414971873647771,0.8278481012658224,1.460425161851386,1.0,0.044609519950583376,2.516067655967617,0.3802630990915064,0.23730043541364285,0.6025544076176979,0.5387332109382547
"frozenset({'Elixir Golem', 'The Log'})",frozenset({'Skeletons'}),0.1769796624837732,0.5097360450021635,0.1414971873647771,0.7995110024449877,1.5684804131157613,1.0,0.05128427416448077,2.4453409462696962,0.4403782273287092,0.2595238095238095,0.5910590703004119,0.5385500682853122
frozenset({'Elixir Golem'}),"frozenset({'Skeletons', 'The Log'})",0.2427520553872782,0.393336218087408,0.1414971873647771,0.5828877005347591,1.4819070142308346,1.0,0.046014011965800086,1.4544375284314697,0.42944167758846635,0.28608923884514426,0.31244898426235984,0.4713118370660594
"frozenset({'Elixir Golem', 'Skeletons'})",frozenset({'Tornado'}),0.1709216789268715,0.6603202077022934,0.1627001298139333,0.9518987341772148,1.4415714119813523,1.0,0.04983709128411683,7.061764103031215,0.36946153333629433,0.24336569579288017,0.858392324437635,0.5991472701030242
"frozenset({'Elixir Golem', 'Tornado'})",frozenset({'Skeletons'}),0.2228472522717438,0.5097360450021635,0.1627001298139333,0.7300970873786407,1.4323042181086916,1.0,0.04910685280133523,1.816445588661048,0.3883719139458844,0.2854973424449506,0.44947428855431476,0.5246410734006954
frozenset({'Elixir Golem'}),"frozenset({'Skeletons', 'Tornado'})",0.2427520553872782,0.3699697100822154,0.1627001298139333,0.6702317290552583,1.8115854103470201,1.0,0.07288922226044009,1.910524284561497,0.591612462006079,0.3615384615384615,0.4765834655540536,0.5549989054633017
"frozenset({'Elixir Golem', 'Tornado'})",frozenset({'The Log'}),0.2228472522717438,0.5668541756815232,0.1657291215923842,0.7436893203883495,1.3119587934484545,1.0,0.03940722610299244,1.6899249963940568,0.3059642256944645,0.2656033287101247,0.40825776165581973,0.5180278663010449
"frozenset({'Elixir Golem', 'The Log'})",frozenset({'Tornado'}),0.1769796624837732,0.6603202077022934,0.1657291215923842,0.9364303178484108,1.418145782796643,1.0,0.0488658741020173,5.343424424990849,0.35825831267348096,0.24677835051546385,0.8128540949651941,0.5937066399202735
frozenset({'Elixir Golem'}),"frozenset({'Tornado', 'The Log'})",0.2427520553872782,0.3894418000865426,0.1657291215923842,0.6827094474153297,1.75304614775203,1.0,0.07119132416765449,1.9242873604014017,0.5672704214845207,0.3552875695732838,0.480327096369119,0.5541325014854426
"frozenset({'Executioner', 'Freeze'})",frozenset({'Graveyard'}),0.1596711380354824,0.2540025962786672,0.1181306793595846,0.7398373983739841,2.912715890361631,1.0,0.07757379574780261,2.867427520553877,0.7814533561186497,0.39970717423133245,0.6512553524607176,0.6024570296810295
"frozenset({'Executioner', 'Graveyard'})",frozenset({'Freeze'}),0.1774123755949805,0.2276070964950238,0.1181306793595846,0.6658536585365855,2.9254521005286103,1.0,0.07775036366812646,2.3115408061097837,0.8001244766105365,0.411764705882353,0.5673881259821004,0.592432532690346
"frozenset({'Freeze', 'Graveyard'})",frozenset({'Executioner'}),0.1523150151449589,0.6101254868022501,0.1181306793595846,0.7755681818181818,1.2711617504835588,1.0,0.02519940659697445,1.7371623879190878,0.25164779069832666,0.18334452652787103,0.4243485773383109,0.48459260154738876
frozenset({'Freeze'}),"frozenset({'Executioner', 'Graveyard'})",0.2276070964950238,0.1774123755949805,0.1181306793595846,0.5190114068441065,2.9254521005286107,1.0,0.07775036366812646,1.7102019384863254,0.8521213613650589,0.411764705882353,0.41527373025603903,0.592432532690346
"frozenset({'Executioner', 'Freeze'})",frozenset({'Tornado'}),0.1596711380354824,0.6603202077022934,0.1540458675897879,0.9647696476964768,1.4610633393358832,1.0,0.04861178855813658,9.64168025829639,0.3755279510292874,0.23131903833658207,0.8962836379956151,0.5990296469150798
"frozenset({'Tornado', 'Freeze'})",frozenset({'Executioner'}),0.1791432280398096,0.6101254868022501,0.1540458675897879,0.8599033816425117,1.4093877411176203,1.0,0.04474601837467257,2.782897387308069,0.35386446962382917,0.24250681198910068,0.6406622807723025,0.5561928255730288
frozenset({'Freeze'}),"frozenset({'Executioner', 'Tornado'})",0.2276070964950238,0.5543054954565123,0.1540458675897879,0.6768060836501897,1.2209983288958535,1.0,0.027882003197695515,1.3790312317051425,0.23433418311144633,0.24534803583735337,0.27485326147144507,0.47735698405772553
"frozenset({'Executioner', 'Golem'})",frozenset({'Night Witch'}),0.1159671138035482,0.398096062310688,0.1090437040242319,0.9402985074626867,2.3619889682024664,1.0,0.06287765266150393,10.081890956296004,0.6522698490393057,0.26923076923076916,0.9008122579052975,0.6071057754704737
"frozenset({'Night Witch', 'Golem'})",frozenset({'Executioner'}),0.1315447858070099,0.6101254868022501,0.1090437040242319,0.8289473684210527,1.3586506159014557,1.0,0.028784877547432267,2.2792663848483845,0.3039599496998601,0.17236662106703143,0.5612623400899586,0.5038353863381859
frozenset({'Golem'}),"frozenset({'Executioner', 'Night Witch'})",0.1449588922544353,0.3150151449588922,0.1090437040242319,0.752238805970149,2.387944890929965,1.0,0.06337945756762052,2.764697908900854,0.6797683310841204,0.3107274969173859,0.6382968291832056,0.5491963260619975
"frozenset({'Executioner', 'Golem'})",frozenset({'Tornado'}),0.1159671138035482,0.6603202077022934,0.1099091302466464,0.9477611940298506,1.4353054517712875,1.0,0.03333370157325197,6.502441738270365,0.34306890052840294,0.16493506493506482,0.8462116170738659,0.5571047123491323
"frozenset({'Tornado', 'Golem'})",frozenset({'Executioner'}),0.1276503678061445,0.6101254868022501,0.1099091302466464,0.861016949152542,1.411212886164202,1.0,0.03202638744843622,2.8051946681301443,0.33402855893013345,0.17505168849069597,0.6435185011004713,0.5205793965620865
frozenset({'Golem'}),"frozenset({'Executioner', 'Tornado'})",0.1449588922544353,0.5543054954565123,0.1099091302466464,0.7582089552238801,1.3678539387372264,1.0,0.02955761965472445,1.8433044323712107,0.3145203066721917,0.186490455212922,0.4574960150702786,0.47824577347454733
"frozenset({'Executioner', 'Graveyard'})",frozenset({'Tornado'}),0.1774123755949805,0.6603202077022934,0.1674599740372133,0.9439024390243903,1.4294616884569895,1.0,0.0503109973353785,6.055161514872168,0.36523276882696043,0.24983860555196896,0.8348516389622497,0.5987533164977783
"frozenset({'Tornado', 'Graveyard'})",frozenset({'Executioner'}),0.1934227607096495,0.6101254868022501,0.1674599740372133,0.8657718120805368,1.4190061402256173,1.0,0.04944781800060326,2.9045651233232337,0.36609192534185026,0.26326530612244897,0.6557143814851504,0.5701199485934598
frozenset({'Graveyard'}),"frozenset({'Executioner', 'Tornado'})",0.2540025962786672,0.5543054954565123,0.1674599740372133,0.6592844974446337,1.189388347848984,1.0,0.026664939059726195,1.3081133708351362,0.2134480835986258,0.2613099257258609,0.23554026562577524,0.48069611289093506
"frozenset({'Ice Spirit', 'Executioner'})",frozenset({'Skeletons'}),0.1449588922544353,0.5097360450021635,0.1116399826914755,0.7701492537313429,1.5108785444593664,1.0,0.03774921026580488,2.1329665574581163,0.395458682484386,0.20557768924302774,0.5311693957397472,0.49458226693358315
"frozenset({'Ice Spirit', 'Skeletons'})",frozenset({'Executioner'}),0.1800086542622241,0.6101254868022501,0.1116399826914755,0.6201923076923076,1.016499590834697,1.0,0.0018121148811180987,1.0265050474067337,0.01979505430447309,0.16454081632653053,0.025820669341756815,0.4015855155482814
"frozenset({'Ice Spirit', 'Executioner'})",frozenset({'The Log'}),0.1449588922544353,0.5668541756815232,0.1077455646906101,0.743283582089552,1.311243021533553,1.0,0.025575011314015433,1.687254083101042,0.2776063769247026,0.1783667621776504,0.4073210371717829,0.4666799589837073
"frozenset({'Ice Spirit', 'The Log'})",frozenset({'Executioner'}),0.2003461704889658,0.6101254868022501,0.1077455646906101,0.5377969762419006,0.8814530582234271,1.0,-0.014490740107936759,0.8435135495820476,-0.14397173807490773,0.15332512315270935,-0.18551741165923163,0.3571963604613758
"frozenset({'Ice Spirit', 'Executioner'})",frozenset({'Tornado'}),0.1449588922544353,0.6603202077022934,0.1328429251406317,0.9164179104477608,1.3878386573032602,1.0,0.03712363929888861,4.06402608641897,0.3268324124015874,0.19755469755469743,0.7539385873181849,0.5587987324191621
"frozenset({'Ice Spirit', 'Tornado'})",frozenset({'Executioner'}),0.1536131544785807,0.6101254868022501,0.1328429251406317,0.8647887323943658,1.4173948656477868,1.0,0.039119624485158405,2.8834469205250173,0.3479263670456888,0.21056241426611785,0.6531928530115199,0.5412596144241332
frozenset({'Ice Spirit'}),"frozenset({'Executioner', 'Tornado'})",0.2466464733881436,0.5543054954565123,0.1328429251406317,0.5385964912280701,0.9716600243778845,1.0,-0.003874570493384716,0.9659538691626918,-0.037272596275082163,0.1988341968911916,-0.03524612502129127,0.38912650478655647
"frozenset({'Executioner', 'Ice Wizard'})",frozenset({'Tornado'}),0.1090437040242319,0.6603202077022934,0.1081782778018174,0.9920634920634923,1.5023975951236768,1.0,0.036174516511909185,42.79965382951238,0.3753239436619721,0.1636125654450262,0.9766353250429691,0.5779452453764382
"frozenset({'Tornado', 'Ice Wizard'})",frozenset({'Executioner'}),0.1678926871484206,0.6101254868022501,0.1081782778018174,0.6443298969072165,1.056061270746509,1.0,0.005742670324849403,1.0961689211646883,0.06379615184607389,0.16149870801033595,0.0877318443424833,0.41081743072311183
frozenset({'Ice Wizard'}),"frozenset({'Executioner', 'Tornado'})",0.1821722198182604,0.5543054954565123,0.1081782778018174,0.5938242280285039,1.071294138152906,1.0,0.007199215237043893,1.0972946573848448,0.0813735449735456,0.17217630853994495,0.08866775822706069,0.39449212962705443
"frozenset({'Executioner', 'Lightning'})",frozenset({'Night Witch'}),0.1648636953699697,0.398096062310688,0.1159671138035482,0.7034120734908134,1.7669405454752931,1.0,0.05033552585877446,2.0294283208816606,0.519735519294718,0.2594385285575991,0.50725039671982,0.4973582106584501
"frozenset({'Lightning', 'Night Witch'})",frozenset({'Executioner'}),0.1475551709216789,0.6101254868022501,0.1159671138035482,0.7859237536656889,1.288134606185395,1.0,0.025939943314769634,1.8211946438415418,0.26240245473141877,0.18071476736345238,0.4509098720548358,0.4879973378257522
"frozenset({'Executioner', 'Lightning'})",frozenset({'Tornado'}),0.1648636953699697,0.6603202077022934,0.1536131544785807,0.9317585301837271,1.411070749183875,1.0,0.04475032490931469,4.977615417901014,0.3488272641027513,0.22873711340206188,0.79910059013324,0.5821964341613262
"frozenset({'Lightning', 'Tornado'})",frozenset({'Executioner'}),0.1821722198182604,0.6101254868022501,0.1536131544785807,0.8432304038004755,1.3820606121864532,1.0,0.04246524018011806,2.4869268190341396,0.33802071689395674,0.24051490514905155,0.5978972954305205,0.5475017267229328
frozenset({'Lightning'}),"frozenset({'Executioner', 'Tornado'})",0.2444829078321073,0.5543054954565123,0.1536131544785807,0.6283185840707965,1.133524002956761,1.0,0.018094935122055622,1.1991304527003361,0.1559137182775923,0.23809523809523808,0.1660623764928261,0.45272291420557786
"frozenset({'Magic Archer', 'Executioner'})",frozenset({'Night Witch'}),0.2185201211596711,0.398096062310688,0.139766334919948,0.6396039603960394,1.6066573396470076,1.0,0.05277433515062849,1.6701180688632,0.4831727060469228,0.29310344827586193,0.4012399370778196,0.49534545845888917
"frozenset({'Magic Archer', 'Night Witch'})",frozenset({'Executioner'}),0.1696235395932497,0.6101254868022501,0.139766334919948,0.8239795918367342,1.3505083948472998,1.0,0.036274690252495786,2.214939263384312,0.31255475229778096,0.21839080459770102,0.5485203515368399,0.5265288030105656
"frozenset({'Magic Archer', 'Executioner'})",frozenset({'Rocket'}),0.2185201211596711,0.3089571614019905,0.1133708351363046,0.5188118811881187,1.6792356546579026,1.0,0.04585747879359357,1.43611783330039,0.5175961384021032,0.27377220480668746,0.3036783077180603,0.4428793299498016
"frozenset({'Magic Archer', 'Rocket'})",frozenset({'Executioner'}),0.1315447858070099,0.6101254868022501,0.1133708351363046,0.861842105263158,1.4125653228816724,1.0,0.03311200865950496,2.8219488574313343,0.3363076560283284,0.18044077134986222,0.645634966995736,0.5238288540500187
"frozenset({'Executioner', 'Rocket'})",frozenset({'Magic Archer'}),0.2241453916053656,0.38035482475119,0.1133708351363046,0.5057915057915058,1.3297885891742547,1.0,0.028116053993458914,1.253813284292514,0.3196485058518495,0.23083700440528626,0.20243307952805156,0.40192874493215786
"frozenset({'Magic Archer', 'Executioner'})",frozenset({'Skeletons'}),0.2185201211596711,0.5097360450021635,0.1609692773691043,0.7366336633663368,1.4451276706618035,1.0,0.04958169505577997,1.8615285509316362,0.39414913252122596,0.28375286041189934,0.4628070574047701,0.5262115685252737
"frozenset({'Magic Archer', 'Skeletons'})",frozenset({'Executioner'}),0.2431847684984855,0.6101254868022501,0.1609692773691043,0.6619217081850535,1.0848943741955026,1.0,0.012596052106073341,1.1532077706165027,0.10339548866633486,0.23250000000000004,0.13285357116055338,0.46287574770954804
"frozenset({'Magic Archer', 'Executioner'})",frozenset({'The Log'}),0.2185201211596711,0.5668541756815232,0.149286023366508,0.6831683168316833,1.2051923512961986,1.0,0.02541698021671608,1.3671165080051932,0.2178647663986392,0.2346938775510204,0.26853344675126883,0.47326354772881873
"frozenset({'Magic Archer', 'The Log'})",frozenset({'Executioner'}),0.2371267849415837,0.6101254868022501,0.149286023366508,0.6295620437956205,1.031856654760056,1.0,0.004608928270171786,1.0524691292234827,0.040469555352783265,0.2138871667699938,0.04985336649464936,0.43712144742972514
"frozenset({'Magic Archer', 'Executioner'})",frozenset({'Tornado'}),0.2185201211596711,0.6603202077022934,0.2051060147122458,0.9386138613861389,1.4214525777610532,1.0,0.060812762920961466,5.533493390656213,0.3794010588240794,0.3044315992292871,0.8192823358769006,0.6246149254506055
"frozenset({'Magic Archer', 'Tornado'})",frozenset({'Executioner'}),0.2366940718303764,0.6101254868022501,0.2051060147122458,0.8665447897623403,1.4202730561282046,1.0,0.06069292891353065,2.9213884756050628,0.3876689916472921,0.31962238705327045,0.6576970134747707,0.6013575012641489
frozenset({'Magic Archer'}),"frozenset({'Executioner', 'Tornado'})",0.38035482475119,0.5543054954565123,0.2051060147122458,0.5392491467576792,0.9728374536744705,1.0,-0.005726754870737483,0.9673221468980882,-0.043116755691453984,0.2811387900355872,-0.03378176877961485,0.4546362829807131
"frozenset({'Executioner', 'Mega Knight'})",frozenset({'Miner'}),0.1800086542622241,0.3989614885331025,0.101254868022501,0.5624999999999997,1.4099105206073748,1.0,0.029438347369203477,1.373802311924336,0.35455878041629996,0.2119565217391303,0.2720932325413962,0.4081480477223425
"frozenset({'Miner', 'Mega Knight'})",frozenset({'Executioner'}),0.1553440069234097,0.6101254868022501,0.101254868022501,0.6518105849582171,1.068322171516624,1.0,0.006475530176543551,1.119719601903937,0.07571458596048732,0.15244299674267092,0.10691926952102078,0.4088840158833638
"frozenset({'Executioner', 'Mega Knight'})",frozenset({'Tornado'}),0.1800086542622241,0.6603202077022934,0.1423626135871916,0.7908653846153844,1.1976998059280166,1.0,0.02349926161654947,1.624216018343055,0.2013024195812044,0.2039677619342838,0.3843183488486029,0.5032308574453068
"frozenset({'Tornado', 'Mega Knight'})",frozenset({'Executioner'}),0.1592384249242752,0.6101254868022501,0.1423626135871916,0.8940217391304343,1.4653079710144918,1.0,0.04520719206264463,3.678815919404391,0.37769281670465354,0.22705314009661817,0.7281734063600817,0.5636775362318838
"frozenset({'Executioner', 'Mega Knight'})",frozenset({'Zap'}),0.1800086542622241,0.4859368238857637,0.1168325400259627,0.6490384615384612,1.3356437084731825,1.0,0.02935970630182698,1.4647279538597404,0.3064634027167005,0.21276595744680835,0.31727936415436364,0.4447329440372626
"frozenset({'Mega Knight', 'Zap'})",frozenset({'Executioner'}),0.1890956295975768,0.6101254868022501,0.1168325400259627,0.6178489702517158,1.0126588441501527,1.0,0.0014604769655631872,1.0202105524995,0.015415629076247274,0.17121116043119833,0.01981017785983937,0.40466916597692165
"frozenset({'Executioner', 'Miner'})",frozenset({'Skeletons'}),0.2315015144958892,0.5097360450021635,0.1423626135871916,0.614953271028037,1.2064151182901475,1.0,0.024357947176046002,1.2732583297273896,0.2226392425860505,0.23771676300578018,0.21461342395921762,0.44712009901147176
"frozenset({'Skeletons', 'Miner'})",frozenset({'Executioner'}),0.2340977931631328,0.6101254868022501,0.1423626135871916,0.608133086876155,0.9967344423906341,1.0,-0.00046641642579725584,0.9949156209433139,-0.004259422968738034,0.20283600493218235,-0.005110362074590266,0.42073321010474407
"frozenset({'Executioner', 'Miner'})",frozenset({'The Log'}),0.2315015144958892,0.5668541756815232,0.1289485071397663,0.5570093457943924,0.9826325176571304,1.0,-0.0022790930288251743,0.9777764388623842,-0.022481622400355016,0.1926308985132514,-0.02272867319596322,0.3922451309124634
"frozenset({'Miner', 'The Log'})",frozenset({'Executioner'}),0.2224145391605365,0.6101254868022501,0.1289485071397663,0.5797665369649806,0.9502414659050143,1.0,-0.006752271837454138,0.9277569434427939,-0.06309310528231096,0.18327183271832712,-0.07786851617528281,0.3955570273477385
"frozenset({'Executioner', 'Miner'})",frozenset({'Tornado'}),0.2315015144958892,0.6603202077022934,0.1960190393768931,0.8467289719626169,1.282300559767764,1.0,0.04315391124157206,2.2162035229179646,0.2864698307579102,0.28171641791044777,0.5487779034466339,0.5717917467938903
"frozenset({'Miner', 'Tornado'})",frozenset({'Executioner'}),0.2358286456079619,0.6101254868022501,0.1960190393768931,0.8311926605504587,1.36233066562561,1.0,0.05213397217342003,2.309582714051888,0.3480421201053002,0.3015978695073236,0.5670213524218758,0.5762346281475698
"frozenset({'Executioner', 'Miner'})",frozenset({'Valkyrie'}),0.2315015144958892,0.3942016443098226,0.1198615318044136,0.517757009345794,1.3134318864963008,1.0,0.028603254129919847,1.2562097685823437,0.3105221647640415,0.23695466210436253,0.2039546061415215,0.4109092401284403
"frozenset({'Executioner', 'Valkyrie'})",frozenset({'Miner'}),0.2388576373864128,0.3989614885331025,0.1198615318044136,0.5018115942028982,1.2577945707189784,1.0,0.02456653324523031,1.2064482121080988,0.26927631592449713,0.2314118629908102,0.17112065817343267,0.40112271684114537
"frozenset({'Miner', 'Valkyrie'})",frozenset({'Executioner'}),0.2081350064906966,0.6101254868022501,0.1198615318044136,0.5758835758835757,0.9438772651538607,1.0,-0.007126940351312158,0.9192629453339101,-0.06984382712538094,0.17162329615861205,-0.08782803122425795,0.38616873829639775
"frozenset({'Executioner', 'Miner'})",frozenset({'Wall Breakers'}),0.2315015144958892,0.24881003894418,0.1211596711380354,0.5233644859813081,2.1034701340918316,1.0,0.06355977030067655,1.5760259967249548,0.6826234716859713,0.33734939759036114,0.365492699944011,0.5051605038602192
"frozenset({'Executioner', 'Wall Breakers'})",frozenset({'Miner'}),0.1306793595845954,0.3989614885331025,0.1211596711380354,0.9271523178807942,2.323914323885592,1.0,0.06902363931761267,8.250619566500083,0.6553295882813054,0.29661016949152524,0.8787969810097305,0.6154199767278157
"frozenset({'Miner', 'Wall Breakers'})",frozenset({'Executioner'}),0.2297706620510601,0.6101254868022501,0.1211596711380354,0.5273069679849338,0.8642598602930369,1.0,-0.019029265898742917,0.8247942888765143,-0.16937486459010415,0.16857314870559892,-0.21242352606750045,0.3629442641343108
"frozenset({'Executioner', 'Miner'})",frozenset({'Zap'}),0.2315015144958892,0.4859368238857637,0.1562094331458243,0.6747663551401869,1.388588643569877,1.0,0.043714322466947814,1.5805965472477952,0.3641442689226623,0.2783346183500386,0.36732748041159263,0.49811336456920297
"frozenset({'Executioner', 'Zap'})",frozenset({'Miner'}),0.2682821289485071,0.3989614885331025,0.1562094331458243,0.582258064516129,1.4594342593240504,1.0,0.04917519563369817,1.4387794482991367,0.4302245389064808,0.30567315834038955,0.304966441394366,0.48689909733398645
"frozenset({'Miner', 'Zap'})",frozenset({'Executioner'}),0.2626568585028126,0.6101254868022501,0.1562094331458243,0.5947281713344317,0.9747636907474267,1.0,-0.004044210510153967,0.9620074370367244,-0.03392106391432651,0.2179951690821256,-0.03949300338083059,0.42537827006437895
"frozenset({'Executioner', 'Poison'})",frozenset({'Night Witch'}),0.2154911293812202,0.398096062310688,0.1142362613587191,0.5301204819277107,1.3316396018858037,1.0,0.028450091289172336,1.2809750468772534,0.31745474602617424,0.22876949740034647,0.21934466839319866,0.40853850183342044
"frozenset({'Poison', 'Night Witch'})",frozenset({'Executioner'}),0.1549112938122025,0.6101254868022501,0.1142362613587191,0.7374301675977649,1.2086532746939254,1.0,0.01972093281038266,1.4848412311148322,0.2042778010519941,0.1755319148936169,0.3265273222180186,0.4623321050754782
